1525365467.106704,100.0
1525365467.126994,100.0
1525365467.147429,100.0
1525365467.168136,100.0
1525365467.188272,100.0
1525365467.208613,100.0
1525365467.228938,100.0
1525365467.249347,100.0
1525365467.269946,100.0
1525365467.290157,100.0
1525365467.310573,100.0
1525365467.331002,100.0
1525365467.351667,100.0
1525365467.371727,100.0
1525365467.392438,100.0
1525365467.412746,100.0
1525365467.433105,100.0
1525365467.453592,100.0
1525365467.474014,100.0
1525365467.494507,100.0
1525365467.514922,100.0
1525365467.535239,100.0
1525365467.555704,100.0
1525365467.576035,100.0
1525365467.596403,100.0
1525365467.617780,100.0
1525365467.637761,100.0
1525365467.658023,100.0
1525365467.678233,100.0
1525365467.698727,100.0
1525365467.719041,100.0
1525365467.739346,100.0
1525365467.759760,100.0
1525365467.779951,100.0
1525365467.801195,100.0
1525365467.820736,100.0
1525365467.840878,100.0
1525365467.861420,100.0
1525365467.881578,100.0
1525365467.901867,100.0
1525365467.923107,80.0
1525365467.943044,96.0
1525365467.963450,99.2
1525365467.985027,99.84
1525365468.004272,99.968
1525365468.024582,99.9936
1525365468.044883,99.99872
1525365468.065247,99.999744
1525365468.087167,99.9999488
1525365468.106359,99.99998976
1525365468.126770,99.999997952
1525365468.146655,99.9999995904
1525365468.168246,99.9999999184
1525365468.188005,99.9999999832
1525365468.208441,99.9999999968
1525365468.228765,99.9999999992
1525365468.249055,100.0
1525365468.270110,100.0
1525365468.290128,100.0
1525365468.310710,100.0
1525365468.330822,100.0
1525365468.351185,100.0
1525365468.371552,100.0
1525365468.391875,100.0
1525365468.413798,100.0
1525365468.433797,100.0
