1525272586.106930,100.0
1525272586.107617,100.0
1525272586.108305,100.0
1525272586.108993,100.0
1525272586.109732,100.0
1525272586.110480,100.0
1525272586.111081,100.0
1525272586.111851,100.0
1525272586.112513,100.0
1525272586.113293,100.0
1525272586.113913,100.0
1525272586.114612,100.0
1525272586.115321,100.0
1525272586.115971,100.0
1525272586.116649,100.0
1525272586.117335,100.0
1525272586.118023,100.0
1525272586.118710,100.0
1525272586.119397,100.0
1525272586.120083,100.0
1525272586.120762,100.0
1525272586.121451,100.0
1525272586.122133,100.0
1525272586.122824,100.0
1525272586.123510,100.0
1525272586.124192,100.0
1525272586.124878,100.0
1525272586.125564,100.0
1525272586.126252,100.0
1525272586.127095,100.0
1525272586.127851,100.0
1525272586.128538,100.0
1525272586.129214,100.0
1525272586.129904,100.0
1525272586.130558,100.0
1525272586.131245,100.0
1525272586.131926,100.0
1525272586.132615,100.0
1525272586.133299,100.0
1525272586.133987,100.0
1525272586.134678,80.0
1525272586.135451,80.0
1525272586.136073,96.0
1525272586.136766,112.0
1525272586.137446,115.2
1525272586.138123,105.6
1525272586.138811,93.44
1525272586.139498,88.96
1525272586.140179,94.208
1525272586.140856,103.04
1525272586.141540,107.6736
1525272586.142222,105.2416
1525272586.142909,99.10272
1525272586.143595,94.90944
1525272586.144280,95.627264
1525272586.144962,99.699712
1525272586.145642,103.1979008
1525272586.146325,103.4381312
1525272586.147013,100.87981056
1525272586.147695,98.1293056
1525272586.148377,97.425457152
1525272586.149140,98.922012672
1525272586.149800,100.98164695
1525272586.150451,101.844036813
1525272586.151147,101.058719253
1525272586.151854,99.5834898024
