1525428944.364696,100.0
1525428944.366644,100.0
1525428944.369036,100.0
1525428944.371112,100.0
1525428944.373132,100.0
1525428944.375205,100.0
1525428944.377281,100.0
1525428944.379370,100.0
1525428944.381481,100.0
1525428944.383573,100.0
1525428944.386288,100.0
1525428944.388199,100.0
1525428944.390223,100.0
1525428944.392285,100.0
1525428944.394370,100.0
1525428944.396482,100.0
1525428944.398592,100.0
1525428944.401161,100.0
1525428944.403393,100.0
1525428944.405389,100.0
1525428944.407473,100.0
1525428944.409591,100.0
1525428944.411696,100.0
1525428944.413873,100.0
1525428944.416088,100.0
1525428944.418377,100.0
1525428944.421085,100.0
1525428944.422921,100.0
1525428944.425199,100.0
1525428944.427409,100.0
1525428944.429772,100.0
1525428944.432146,100.0
1525428944.434294,100.0
1525428944.436731,100.0
1525428944.438988,100.0
1525428944.441280,100.0
1525428944.443654,100.0
1525428944.445757,100.0
1525428944.447950,100.0
1525428944.450174,100.0
1525428944.452626,80.0
1525428944.455285,96.0
1525428944.457241,99.2
1525428944.459401,99.84
1525428944.461659,99.968
1525428944.463944,99.9936
1525428944.466052,99.99872
1525428944.468559,99.999744
1525428944.470720,99.9999488
1525428944.473024,99.99998976
1525428944.475458,99.999997952
1525428944.477695,99.9999995904
1525428944.479956,99.9999999184
1525428944.482020,99.9999999832
1525428944.484475,99.9999999968
1525428944.487147,99.9999999992
1525428944.489160,100.0
1525428944.491296,100.0
1525428944.493578,100.0
1525428944.495818,100.0
1525428944.497991,100.0
1525428944.500421,100.0
1525428944.502529,100.0
1525428944.504949,100.0
1525428944.507034,100.0
1525428944.509360,100.0
