time,data
1590394573.520306,51
1590394573.522027,51
1590394573.523183,51
1590394573.524607,51
1590394573.526106,51
1590394573.527528,51
1590394573.528961,51
1590394573.530676,51
1590394573.532028,51
1590394573.533833,51
1590394573.536328,51
1590394573.537801,51
1590394573.539777,51
1590394573.541235,51
1590394573.542660,51
1590394573.544093,51
1590394573.545543,51
1590394573.546843,51
1590394573.548228,51
1590394573.549521,51
1590394573.550948,51
1590394573.552432,51
1590394573.553964,51
1590394573.555265,51
1590394573.556288,51
1590394573.558977,51
1590394573.559418,41
1590394573.561167,41
1590394573.562665,41
1590394573.564167,41
1590394573.565582,41
1590394573.567027,41
1590394573.569024,41
1590394573.570539,41
1590394573.571922,41
1590394573.573867,41
1590394573.575422,41
1590394573.576815,41
1590394573.578805,41
1590394573.580733,41
1590394573.582642,41
1590394573.584589,41
1590394573.586580,41
1590394573.588489,41
1590394573.589968,41
1590394573.591493,41
1590394573.593375,41
1590394573.595321,41
1590394573.597303,41
1590394573.599238,41
1590394573.601171,41
1590394573.602803,41
1590394573.604101,41
1590394573.605565,41
1590394573.607562,41
1590394573.609886,41
1590394573.610975,33
1590394573.612971,33
1590394573.614418,33
1590394573.615997,33
1590394573.617393,33
1590394573.618935,33
1590394573.620349,33
1590394573.621667,33
1590394573.623254,33
1590394573.624657,33
1590394573.626123,33
1590394573.627551,33
1590394573.629656,33
1590394573.631494,33
1590394573.632982,33
1590394573.634595,33
1590394573.635854,33
1590394573.637326,33
1590394573.639318,33
1590394573.641188,33
1590394573.643155,33
1590394573.645136,33
1590394573.646594,33
1590394573.648019,33
1590394573.649536,33
1590394573.651015,33
1590394573.652017,33
1590394573.653900,33
1590394573.655402,33
1590394573.656803,33
1590394573.658274,33
1590394573.660180,26
1590394573.661748,26
1590394573.662814,26
1590394573.664142,26
1590394573.665297,26
1590394573.666577,26
1590394573.668563,26
1590394573.670036,26
1590394573.671537,26
1590394573.673412,26
1590394573.674898,26
1590394573.676413,26
1590394573.677806,26
1590394573.679789,26
1590394573.681258,26
1590394573.683184,26
1590394573.685104,26
1590394573.687109,26
1590394573.688545,26
1590394573.690003,26
1590394573.691565,26
1590394573.692917,26
1590394573.694910,26
1590394573.696388,26
1590394573.697793,26
1590394573.699305,26
1590394573.700729,26
1590394573.702757,26
1590394573.704633,26
1590394573.706587,26
1590394573.708573,26
1590394573.710140,21
1590394573.711489,21
1590394573.712939,21
1590394573.714475,21
1590394573.716047,21
1590394573.717311,21
1590394573.718822,21
1590394573.720365,21
1590394573.721722,21
1590394573.723591,21
1590394573.724831,21
1590394573.726809,21
1590394573.727650,21
1590394573.729083,21
1590394573.731176,21
1590394573.732491,21
1590394573.733933,21
1590394573.735404,21
1590394573.736888,21
1590394573.738321,21
1590394573.739923,21
1590394573.741812,21
1590394573.743198,21
1590394573.744647,21
1590394573.746681,21
1590394573.748197,21
1590394573.749531,21
1590394573.751517,21
1590394573.753434,21
1590394573.755382,21
1590394573.757368,21
1590394573.758845,21
1590394573.760962,21
1590394573.762320,20
1590394573.763734,20
1590394573.765149,20
1590394573.767138,20
1590394573.769051,20
1590394573.770522,20
1590394573.771970,20
1590394573.773532,20
1590394573.774913,20
1590394573.776866,20
1590394573.778429,20
1590394573.779808,20
1590394573.781260,20
1590394573.782706,20
1590394573.784731,20
1590394573.786617,20
1590394573.788098,20
1590394573.789592,20
1590394573.791499,20
1590394573.793441,20
1590394573.795437,20
1590394573.797341,20
1590394573.799357,20
1590394573.801312,20
1590394573.803239,20
1590394573.805152,20
1590394573.807152,20
1590394573.809065,20
1590394573.811654,20
1590394573.813055,21
1590394573.814467,21
1590394573.815915,21
1590394573.817887,21
1590394573.820577,21
1590394573.821758,21
1590394573.822810,21
1590394573.824212,21
1590394573.825651,21
1590394573.827679,21
1590394573.829090,21
1590394573.830546,21
1590394573.832018,21
1590394573.833498,21
1590394573.835416,21
1590394573.837356,21
1590394573.839433,21
1590394573.840845,21
1590394573.842419,21
1590394573.843778,21
1590394573.845630,21
1590394573.846276,21
1590394573.847915,21
1590394573.849101,21
1590394573.850602,21
1590394573.852010,21
1590394573.853470,21
1590394573.854937,21
1590394573.856471,21
1590394573.857852,21
1590394573.859410,21
1590394573.860837,21
1590394573.862525,25
1590394573.863793,25
1590394573.865210,25
1590394573.866639,25
1590394573.867936,25
1590394573.869646,25
1590394573.870722,25
1590394573.872025,25
1590394573.873526,25
1590394573.874956,25
1590394573.876458,25
1590394573.877879,25
1590394573.879037,25
1590394573.880310,25
1590394573.881773,25
1590394573.883274,25
1590394573.884718,25
1590394573.886174,25
1590394573.888165,25
1590394573.889662,25
1590394573.891108,25
1590394573.892765,25
1590394573.896048,25
1590394573.896152,25
1590394573.897883,25
1590394573.899724,25
1590394573.900881,25
1590394573.902405,25
1590394573.903747,25
1590394573.905729,25
1590394573.906745,25
1590394573.908129,25
1590394573.909725,25
1590394573.911244,25
1590394573.912596,32
1590394573.914122,32
1590394573.915226,32
1590394573.916505,32
1590394573.917890,32
1590394573.919376,32
1590394573.921360,32
1590394573.922787,32
1590394573.923932,32
1590394573.925255,32
1590394573.927279,32
1590394573.928658,32
1590394573.930045,32
1590394573.931168,32
1590394573.933074,32
1590394573.935029,32
1590394573.936498,32
1590394573.938138,32
1590394573.940023,32
1590394573.941358,32
1590394573.942847,32
1590394573.944253,32
1590394573.945718,32
1590394573.946877,32
1590394573.948707,32
1590394573.950629,32
1590394573.952129,32
1590394573.953619,32
1590394573.955050,32
1590394573.956461,32
1590394573.957900,32
1590394573.959436,32
1590394573.960845,32
1590394573.962344,32
1590394573.963531,40
1590394573.964824,40
1590394573.966218,40
1590394573.967669,40
1590394573.969270,40
1590394573.970804,40
1590394573.972178,40
1590394573.974023,40
1590394573.975579,40
1590394573.976957,40
1590394573.978452,40
1590394573.979887,40
1590394573.981872,40
1590394573.982870,40
1590394573.984274,40
1590394573.985805,40
1590394573.987049,40
1590394573.988761,40
1590394573.990161,40
1590394573.991641,40
1590394573.993053,40
1590394573.994508,40
1590394573.995972,40
1590394573.997546,40
1590394573.999388,40
1590394574.000860,40
1590394574.002050,40
1590394574.003353,40
1590394574.004763,40
1590394574.006222,40
1590394574.007682,40
1590394574.009219,40
1590394574.010657,40
1590394574.012094,40
1590394574.013565,49
1590394574.015105,49
1590394574.016477,49
1590394574.017939,49
1590394574.019942,49
1590394574.021826,49
1590394574.023796,49
1590394574.025310,49
1590394574.026736,49
1590394574.028183,49
1590394574.029712,49
1590394574.030748,49
1590394574.032110,49
1590394574.033604,49
1590394574.035023,49
1590394574.036603,49
1590394574.037941,49
1590394574.039936,49
1590394574.041405,49
1590394574.042823,49
1590394574.044280,49
1590394574.045329,49
1590394574.047327,49
1590394574.048686,49
1590394574.050135,49
1590394574.051868,49
1590394574.053100,49
1590394574.054534,49
1590394574.055985,49
1590394574.057491,49
1590394574.058948,49
1590394574.060405,49
1590394574.061852,49
1590394574.063382,49
1590394574.065383,59
1590394574.066858,59
1590394574.068295,59
1590394574.069708,59
1590394574.071142,59
1590394574.072660,59
1590394574.074137,59
1590394574.075515,59
1590394574.076983,59
1590394574.078439,59
1590394574.080559,59
1590394574.081864,59
1590394574.084332,59
1590394574.086362,59
1590394574.087724,59
1590394574.089171,59
1590394574.091169,59
1590394574.093068,59
1590394574.094550,59
1590394574.096005,59
1590394574.097986,59
1590394574.099040,59
1590394574.100901,59
1590394574.102412,59
1590394574.103881,59
1590394574.105278,59
1590394574.106744,59
1590394574.108342,59
1590394574.109666,59
1590394574.111146,59
1590394574.115670,59
1590394574.117075,67
1590394574.118493,67
1590394574.120162,67
1590394574.121480,67
1590394574.122870,67
1590394574.124331,67
1590394574.125846,67
1590394574.127299,67
1590394574.128656,67
1590394574.130275,67
1590394574.131877,67
1590394574.133094,67
1590394574.135061,67
1590394574.136575,67
1590394574.137978,67
1590394574.139472,67
1590394574.140920,67
1590394574.142909,67
1590394574.144806,67
1590394574.146798,67
1590394574.148290,67
1590394574.149707,67
1590394574.151185,67
1590394574.152614,67
1590394574.154124,67
1590394574.155556,67
1590394574.157010,67
1590394574.158525,67
1590394574.160008,67
1590394574.161479,67
1590394574.163430,67
1590394574.164928,67
1590394574.166298,67
1590394574.168248,74
1590394574.169797,74
1590394574.171193,74
1590394574.173123,74
1590394574.174647,74
1590394574.176048,74
1590394574.177995,74
1590394574.179212,74
1590394574.180452,74
1590394574.181969,74
1590394574.183379,74
1590394574.184943,74
1590394574.186294,74
1590394574.187748,74
1590394574.189280,74
1590394574.190694,74
1590394574.192693,74
1590394574.194176,74
1590394574.195558,74
1590394574.197017,74
1590394574.198531,74
1590394574.200006,74
1590394574.201409,74
1590394574.203424,74
1590394574.205351,74
1590394574.206800,74
1590394574.208247,74
1590394574.210284,74
1590394574.211703,74
1590394574.213149,74
1590394574.215145,74
1590394574.217037,74
1590394574.218124,78
1590394574.219973,78
1590394574.221943,78
1590394574.223009,78
1590394574.224394,78
1590394574.225823,78
1590394574.227018,78
1590394574.228322,78
1590394574.230056,78
1590394574.231843,78
1590394574.233173,78
1590394574.234601,78
1590394574.236363,78
1590394574.237284,78
1590394574.238573,78
1590394574.239998,78
1590394574.241476,78
1590394574.242577,78
1590394574.243900,78
1590394574.245336,78
1590394574.247328,78
1590394574.249245,78
1590394574.250739,78
1590394574.252764,78
1590394574.254138,78
1590394574.255601,78
1590394574.257044,78
1590394574.259246,78
1590394574.260525,78
1590394574.261969,78
1590394574.263414,78
1590394574.264988,78
1590394574.266348,78
1590394574.267818,79
1590394574.269349,79
1590394574.270791,79
1590394574.272197,79
1590394574.273689,79
1590394574.274793,79
1590394574.276119,79
1590394574.278212,79
1590394574.279646,79
1590394574.280979,79
1590394574.282488,79
1590394574.283914,79
1590394574.285399,79
1590394574.287382,79
1590394574.288795,79
1590394574.290381,79
1590394574.291796,79
1590394574.293211,79
1590394574.294642,79
1590394574.296200,79
1590394574.297561,79
1590394574.299027,79
1590394574.300491,79
1590394574.301987,79
1590394574.303899,79
1590394574.305837,79
1590394574.307833,79
1590394574.309286,79
1590394574.310739,79
1590394574.312278,79
1590394574.313679,79
1590394574.315158,79
1590394574.316600,79
1590394574.318112,79
1590394574.319476,78
1590394574.321474,78
1590394574.322986,78
1590394574.324403,78
1590394574.326367,78
1590394574.327883,78
1590394574.329286,78
1590394574.331238,78
1590394574.333214,78
1590394574.334646,78
1590394574.336098,78
1590394574.338128,78
1590394574.339141,78
1590394574.340509,78
1590394574.341959,78
1590394574.343485,78
1590394574.345064,78
1590394574.346483,78
1590394574.348617,78
1590394574.349807,78
1590394574.350876,78
1590394574.352695,78
1590394574.354696,78
1590394574.356127,78
1590394574.357573,78
1590394574.359595,78
1590394574.361004,78
1590394574.362475,78
1590394574.364542,78
1590394574.365902,78
1590394574.367394,78
1590394574.368444,78
1590394574.370428,73
1590394574.371926,73
1590394574.373252,73
1590394574.374685,73
1590394574.376238,73
1590394574.377595,73
1590394574.379636,73
1590394574.381074,73
1590394574.382545,73
1590394574.383987,73
1590394574.385397,73
1590394574.386923,73
1590394574.388497,73
1590394574.389880,73
1590394574.391792,73
1590394574.393730,73
1590394574.395638,73
1590394574.397101,73
1590394574.398609,73
1590394574.400051,73
1590394574.401543,73
1590394574.402968,73
1590394574.404479,73
1590394574.406456,73
1590394574.407849,73
1590394574.409339,73
1590394574.410773,73
1590394574.412233,73
1590394574.413697,73
1590394574.415207,73
1590394574.417105,73
1590394574.418576,73
1590394574.420708,66
1590394574.422017,66
1590394574.423469,66
1590394574.424929,66
1590394574.426448,66
1590394574.427852,66
1590394574.429319,66
1590394574.430775,66
1590394574.432364,66
1590394574.433695,66
1590394574.435174,66
1590394574.437227,66
1590394574.438105,66
1590394574.439229,66
1590394574.440625,66
1590394574.442021,66
1590394574.443109,66
1590394574.444440,66
1590394574.445899,66
1590394574.447365,66
1590394574.448883,66
1590394574.450317,66
1590394574.451396,66
1590394574.453436,66
1590394574.454550,66
1590394574.456220,66
1590394574.457697,66
1590394574.459238,66
1590394574.460653,66
1590394574.462050,66
1590394574.463504,66
1590394574.465094,66
1590394574.466429,66
1590394574.467863,66
1590394574.469851,66
1590394574.470975,66
1590394574.472275,57
1590394574.473725,57
1590394574.475260,57
1590394574.476655,57
1590394574.478699,57
1590394574.480704,57
1590394574.482052,57
1590394574.483543,57
1590394574.484950,57
1590394574.486539,57
1590394574.487900,57
1590394574.489118,57
1590394574.490445,57
1590394574.491923,57
1590394574.493208,57
1590394574.494336,57
1590394574.495711,57
1590394574.497026,57
1590394574.498164,57
1590394574.499595,57
1590394574.501104,57
1590394574.502531,57
1590394574.504014,57
1590394574.505214,57
1590394574.506555,57
1590394574.508009,57
1590394574.509713,57
1590394574.510914,57
1590394574.512440,57
1590394574.513784,57
1590394574.515235,57
1590394574.516731,57
1590394574.518363,57
1590394574.519703,57
1590394574.521088,57
1590394574.522175,48
1590394574.523676,48
1590394574.525035,48
1590394574.526641,48
1590394574.528481,48
1590394574.529571,48
1590394574.530838,48
1590394574.532282,48
1590394574.534280,48
1590394574.535293,48
1590394574.536675,48
1590394574.538146,48
1590394574.540142,48
1590394574.542107,48
1590394574.544105,48
1590394574.545534,48
1590394574.546984,48
1590394574.548484,48
1590394574.549915,48
1590394574.551396,48
1590394574.552828,48
1590394574.554535,48
1590394574.555715,48
1590394574.557762,48
1590394574.559359,48
1590394574.560693,48
1590394574.562253,48
1590394574.563627,48
1590394574.565626,48
1590394574.567028,48
1590394574.568885,48
1590394574.570537,48
1590394574.572379,39
1590394574.573872,39
1590394574.575297,39
1590394574.576739,39
1590394574.578238,39
1590394574.579648,39
1590394574.581081,39
1590394574.582560,39
1590394574.584062,39
1590394574.585489,39
1590394574.586943,39
1590394574.588462,39
1590394574.589964,39
1590394574.591582,39
1590394574.592821,39
1590394574.594360,39
1590394574.595698,39
1590394574.596717,39
1590394574.598753,39
1590394574.600664,39
1590394574.602560,39
1590394574.603608,39
1590394574.604999,39
1590394574.606502,39
1590394574.607930,39
1590394574.609762,39
1590394574.610913,39
1590394574.612427,39
1590394574.613804,39
1590394574.615279,39
1590394574.616719,39
1590394574.618234,39
1590394574.619648,39
1590394574.621107,39
1590394574.622575,39
1590394574.624112,30
1590394574.625570,30
1590394574.627126,30
1590394574.629056,30
1590394574.630904,30
1590394574.632339,30
1590394574.633825,30
1590394574.635270,30
1590394574.636709,30
1590394574.638814,30
1590394574.640174,30
1590394574.641582,30
1590394574.643132,30
1590394574.644521,30
1590394574.646500,30
1590394574.648463,30
1590394574.649907,30
1590394574.651355,30
1590394574.652816,30
1590394574.654323,30
1590394574.655947,30
1590394574.657195,30
1590394574.659202,30
1590394574.660631,30
1590394574.662188,30
1590394574.663565,30
1590394574.665092,30
1590394574.666983,30
1590394574.668931,30
1590394574.670928,30
1590394574.672349,30
1590394574.674374,24
1590394574.675825,24
1590394574.677227,24
1590394574.678702,24
1590394574.680211,24
1590394574.681617,24
1590394574.683093,24
1590394574.684527,24
1590394574.686041,24
1590394574.687981,24
1590394574.689418,24
1590394574.691429,24
1590394574.693312,24
1590394574.695293,24
1590394574.697261,24
1590394574.698722,24
1590394574.700259,24
1590394574.701812,24
1590394574.703725,24
1590394574.705044,24
1590394574.707017,24
1590394574.708990,24
1590394574.710901,24
1590394574.712407,24
1590394574.713863,24
1590394574.715306,24
1590394574.716753,24
1590394574.718749,24
1590394574.720185,24
1590394574.721624,24
1590394574.722695,24
1590394574.724150,24
1590394574.725308,20
1590394574.726560,20
1590394574.727987,20
1590394574.729500,20
1590394574.731391,20
1590394574.733349,20
1590394574.735416,20
1590394574.737354,20
1590394574.739412,20
1590394574.740678,20
1590394574.742200,20
1590394574.743673,20
1590394574.745215,20
1590394574.746565,20
1590394574.747986,20
1590394574.749957,20
1590394574.751632,20
1590394574.752934,20
1590394574.754051,20
1590394574.755785,20
1590394574.757285,20
1590394574.758712,20
1590394574.760211,20
1590394574.761659,20
1590394574.763178,20
1590394574.764641,20
1590394574.766033,20
1590394574.768030,20
1590394574.769494,20
1590394574.770916,20
1590394574.772400,20
1590394574.773858,20
1590394574.775549,20
1590394574.776830,20
1590394574.778259,20
1590394574.780318,20
1590394574.782151,20
1590394574.784083,20
1590394574.786074,20
1590394574.787988,20
1590394574.789465,20
1590394574.791003,20
1590394574.793087,20
1590394574.794401,20
1590394574.795849,20
1590394574.797263,20
1590394574.798760,20
1590394574.800255,20
1590394574.801701,20
1590394574.803143,20
1590394574.804633,20
1590394574.806101,20
1590394574.807563,20
1590394574.808997,20
1590394574.810569,20
1590394574.811926,20
1590394574.813366,20
1590394574.815392,20
1590394574.817279,20
1590394574.819233,20
1590394574.820826,20
1590394574.822418,20
1590394574.824184,20
1590394574.825595,20
1590394574.826787,22
1590394574.828029,22
1590394574.829512,22
1590394574.831003,22
1590394574.832884,22
1590394574.834375,22
1590394574.835856,22
1590394574.837804,22
1590394574.839312,22
1590394574.840827,22
1590394574.841948,22
1590394574.843687,22
1590394574.845632,22
1590394574.847051,22
1590394574.848502,22
1590394574.849982,22
1590394574.851502,22
1590394574.853392,22
1590394574.855346,22
1590394574.856866,22
1590394574.858262,22
1590394574.859754,22
1590394574.861249,22
1590394574.862679,22
1590394574.864128,22
1590394574.865595,22
1590394574.867601,22
1590394574.869049,22
1590394574.870979,22
1590394574.872542,22
1590394574.873910,22
1590394574.875406,22
1590394574.876933,22
1590394574.878376,27
1590394574.879765,27
1590394574.881685,27
1590394574.882751,27
1590394574.884204,27
1590394574.885581,27
1590394574.887167,27
1590394574.888527,27
1590394574.890568,27
1590394574.892454,27
1590394574.893909,27
1590394574.895412,27
1590394574.896830,27
1590394574.898284,27
1590394574.899755,27
1590394574.901247,27
1590394574.903155,27
1590394574.904217,27
1590394574.905611,27
1590394574.907145,27
1590394574.909067,27
1590394574.911020,27
1590394574.912545,27
1590394574.913905,27
1590394574.915391,27
1590394574.916833,27
1590394574.918863,27
1590394574.920747,27
1590394574.922694,27
1590394574.924229,27
1590394574.925614,27
1590394574.927655,27
1590394574.929432,34
1590394574.930692,34
1590394574.932489,34
1590394574.933939,34
1590394574.935438,34
1590394574.936845,34
1590394574.938304,34
1590394574.939786,34
1590394574.941280,34
1590394574.942732,34
1590394574.944168,34
1590394574.946153,34
1590394574.947225,34
1590394574.948559,34
1590394574.950018,34
1590394574.952033,34
1590394574.953916,34
1590394574.954977,34
1590394574.956879,34
1590394574.958319,34
1590394574.959771,34
1590394574.961316,34
1590394574.962711,34
1590394574.964175,34
1590394574.965625,34
1590394574.966686,34
1590394574.968073,34
1590394574.969577,34
1590394574.971537,34
1590394574.972981,34
1590394574.974531,34
1590394574.975951,34
1590394574.977479,34
1590394574.978699,43
1590394574.980293,43
1590394574.982281,43
1590394574.983281,43
1590394574.984662,43
1590394574.986117,43
1590394574.988139,43
1590394574.989543,43
1590394574.991011,43
1590394574.992497,43
1590394574.993987,43
1590394574.995698,43
1590394574.996858,43
1590394574.998887,43
1590394575.000300,43
1590394575.001741,43
1590394575.003274,43
1590394575.004675,43
1590394575.006143,43
1590394575.007589,43
1590394575.009231,43
1590394575.010568,43
1590394575.012007,43
1590394575.013440,43
1590394575.014978,43
1590394575.016401,43
1590394575.017863,43
1590394575.019473,43
1590394575.020797,43
1590394575.022237,43
1590394575.023293,43
1590394575.024732,43
1590394575.026172,43
1590394575.027631,43
1590394575.028736,52
1590394575.030130,52
1590394575.031840,52
1590394575.032964,52
1590394575.034509,52
1590394575.035888,52
1590394575.037854,52
1590394575.038934,52
1590394575.040353,52
1590394575.041783,52
1590394575.043259,52
1590394575.044840,52
1590394575.046309,52
1590394575.048156,52
1590394575.049615,52
1590394575.051579,52
1590394575.053503,52
1590394575.054940,52
1590394575.056430,52
1590394575.058461,52
1590394575.060395,52
1590394575.062059,52
1590394575.063834,52
1590394575.065217,52
1590394575.066772,52
1590394575.068105,52
1590394575.069569,52
1590394575.071033,52
1590394575.073014,52
1590394575.074467,52
1590394575.075936,52
1590394575.077437,52
1590394575.078861,52
1590394575.080233,62
1590394575.081778,62
1590394575.082928,62
1590394575.084697,62
1590394575.086647,62
1590394575.088176,62
1590394575.089574,62
1590394575.091042,62
1590394575.092586,62
1590394575.094313,62
1590394575.095608,62
1590394575.096679,62
1590394575.098392,62
1590394575.100396,62
1590394575.101788,62
1590394575.103239,62
1590394575.104703,62
1590394575.106204,62
1590394575.107241,62
1590394575.108712,62
1590394575.113106,62
1590394575.114231,62
1590394575.115471,62
1590394575.116976,62
1590394575.118433,62
1590394575.119900,62
1590394575.121229,62
1590394575.122343,62
1590394575.123837,62
1590394575.125757,62
1590394575.126933,62
1590394575.128187,62
1590394575.129597,62
1590394575.130687,70
1590394575.132552,70
1590394575.134022,70
1590394575.135955,70
1590394575.137388,70
1590394575.139391,70
1590394575.140819,70
1590394575.142287,70
1590394575.144267,70
1590394575.146261,70
1590394575.147321,70
1590394575.149158,70
1590394575.151064,70
1590394575.153000,70
1590394575.154544,70
1590394575.156618,70
1590394575.158021,70
1590394575.159464,70
1590394575.160956,70
1590394575.162328,70
1590394575.163765,70
1590394575.165306,70
1590394575.166717,70
1590394575.168807,70
1590394575.170863,70
1590394575.172127,70
1590394575.173573,70
1590394575.175065,70
1590394575.176532,70
1590394575.178000,70
1590394575.179938,70
1590394575.181397,75
1590394575.183305,75
1590394575.185225,75
1590394575.186733,75
1590394575.188167,75
1590394575.189666,75
1590394575.191154,75
1590394575.192573,75
1590394575.194004,75
1590394575.195954,75
1590394575.197462,75
1590394575.198897,75
1590394575.200838,75
1590394575.202174,75
1590394575.203286,75
1590394575.204733,75
1590394575.205820,75
1590394575.207720,75
1590394575.209272,75
1590394575.210672,75
1590394575.211706,75
1590394575.213109,75
1590394575.214517,75
1590394575.215973,75
1590394575.217461,75
1590394575.218903,75
1590394575.220353,75
1590394575.221814,75
1590394575.223324,75
1590394575.224758,75
1590394575.226232,75
1590394575.228216,75
1590394575.230229,75
1590394575.231444,79
1590394575.232588,79
1590394575.234072,79
1590394575.235502,79
1590394575.237007,79
1590394575.238476,79
1590394575.239888,79
1590394575.241850,79
1590394575.243837,79
1590394575.245245,79
1590394575.246703,79
1590394575.247774,79
1590394575.249198,79
1590394575.250252,79
1590394575.251589,79
1590394575.253595,79
1590394575.255055,79
1590394575.256465,79
1590394575.257931,79
1590394575.259969,79
1590394575.261426,79
1590394575.262939,79
1590394575.264373,79
1590394575.265399,79
1590394575.266763,79
1590394575.268173,79
1590394575.270264,79
1590394575.271620,79
1590394575.273097,79
1590394575.274190,79
1590394575.275591,79
1590394575.276971,79
1590394575.278926,79
1590394575.280434,79
1590394575.281479,79
1590394575.282823,79
1590394575.284769,79
1590394575.286769,79
1590394575.288762,79
1590394575.290170,79
1590394575.291231,79
1590394575.292643,79
1590394575.294054,79
1590394575.295503,79
1590394575.297486,79
1590394575.299413,79
1590394575.300569,79
1590394575.301848,79
1590394575.303434,79
1590394575.304781,79
1590394575.306236,79
1590394575.307402,79
1590394575.309218,79
1590394575.310643,79
1590394575.312139,79
1590394575.313581,79
1590394575.315104,79
1590394575.316979,79
1590394575.318945,79
1590394575.320946,79
1590394575.322359,79
1590394575.323895,79
1590394575.325807,79
1590394575.327283,79
1590394575.328712,79
1590394575.330206,79
1590394575.332149,77
1590394575.333578,77
1590394575.335040,77
1590394575.336542,77
1590394575.337959,77
1590394575.339559,77
1590394575.340908,77
1590394575.342403,77
1590394575.344298,77
1590394575.346043,77
1590394575.347100,77
1590394575.348516,77
1590394575.349573,77
1590394575.351163,77
1590394575.353133,77
1590394575.354564,77
1590394575.356016,77
1590394575.357960,77
1590394575.359871,77
1590394575.360968,77
1590394575.362393,77
1590394575.363838,77
1590394575.365348,77
1590394575.366755,77
1590394575.368304,77
1590394575.369718,77
1590394575.371697,77
1590394575.373100,77
1590394575.374870,77
1590394575.376298,77
1590394575.377606,77
1590394575.379175,77
1590394575.380562,77
1590394575.381990,77
1590394575.383675,71
1590394575.384850,71
1590394575.386412,71
1590394575.387766,71
1590394575.389225,71
1590394575.390690,71
1590394575.392271,71
1590394575.393674,71
1590394575.395178,71
1590394575.396563,71
1590394575.398042,71
1590394575.399542,71
1590394575.400944,71
1590394575.402665,71
1590394575.403954,71
1590394575.405347,71
1590394575.406991,71
1590394575.408468,71
1590394575.409853,71
1590394575.411731,71
1590394575.412874,71
1590394575.414276,71
1590394575.415909,71
1590394575.417048,71
1590394575.418526,71
1590394575.420200,71
1590394575.421582,71
1590394575.423508,71
1590394575.424929,71
1590394575.426658,71
1590394575.427734,71
1590394575.429379,71
1590394575.430735,71
1590394575.432216,71
1590394575.433648,71
1590394575.435220,64
1590394575.436620,64
1590394575.438140,64
1590394575.439583,64
1590394575.440986,64
1590394575.442588,64
1590394575.444036,64
1590394575.445379,64
1590394575.446865,64
1590394575.448332,64
1590394575.450367,64
1590394575.451634,64
1590394575.453064,64
1590394575.454421,64
1590394575.455577,64
1590394575.456583,64
1590394575.457987,64
1590394575.459360,64
1590394575.460546,64
1590394575.461944,64
1590394575.463383,64
1590394575.464911,64
1590394575.466286,64
1590394575.467328,64
1590394575.469312,64
1590394575.470724,64
1590394575.472168,64
1590394575.474208,64
1590394575.475288,64
1590394575.477189,64
1590394575.478548,64
1590394575.479984,64
1590394575.482362,64
1590394575.483146,64
1590394575.484943,55
1590394575.486583,55
1590394575.487835,55
1590394575.489818,55
1590394575.491461,55
1590394575.492699,55
1590394575.494619,55
1590394575.496617,55
1590394575.498173,55
1590394575.499586,55
1590394575.501006,55
1590394575.502612,55
1590394575.504440,55
1590394575.506267,55
1590394575.507424,55
1590394575.509391,55
1590394575.510778,55
1590394575.512287,55
1590394575.513712,55
1590394575.515728,55
1590394575.516787,55
1590394575.518122,55
1590394575.520003,55
1590394575.522189,55
1590394575.523099,55
1590394575.524421,55
1590394575.525873,55
1590394575.527345,55
1590394575.528942,55
1590394575.530328,55
1590394575.531605,55
1590394575.532644,55
1590394575.533703,55
1590394575.535417,46
1590394575.536618,46
1590394575.538179,46
1590394575.539590,46
1590394575.541482,46
1590394575.543544,46
1590394575.544591,46
1590394575.546075,46
1590394575.547399,46
1590394575.549480,46
1590394575.550784,46
1590394575.552211,46
1590394575.554136,46
1590394575.555248,46
1590394575.557103,46
1590394575.558608,46
1590394575.560033,46
1590394575.561540,46
1590394575.562859,46
1590394575.563945,46
1590394575.565389,46
1590394575.566892,46
1590394575.568800,46
1590394575.570186,46
1590394575.571573,46
1590394575.572714,46
1590394575.574206,46
1590394575.575733,46
1590394575.577659,46
1590394575.579326,46
1590394575.580527,46
1590394575.582515,46
1590394575.584412,46
1590394575.586131,36
1590394575.587448,36
1590394575.588715,36
1590394575.590665,36
1590394575.592216,36
1590394575.593227,36
1590394575.594604,36
1590394575.596179,36
1590394575.598131,36
1590394575.600036,36
1590394575.602190,36
1590394575.603111,36
1590394575.604468,36
1590394575.605880,36
1590394575.607912,36
1590394575.609391,36
1590394575.610732,36
1590394575.611859,36
1590394575.613228,36
1590394575.614764,36
1590394575.616141,36
1590394575.617586,36
1590394575.618673,36
1590394575.620563,36
1590394575.622501,36
1590394575.623967,36
1590394575.625553,36
1590394575.626865,36
1590394575.627909,36
1590394575.629316,36
1590394575.631317,36
1590394575.633284,36
1590394575.634679,36
1590394575.636714,29
1590394575.638296,29
1590394575.640150,29
1590394575.641609,29
1590394575.643529,29
1590394575.644935,29
1590394575.646931,29
1590394575.648816,29
1590394575.650295,29
1590394575.651794,29
1590394575.653696,29
1590394575.655725,29
1590394575.657666,29
1590394575.658818,29
1590394575.660084,29
1590394575.661568,29
1590394575.663046,29
1590394575.664519,29
1590394575.666191,29
1590394575.667507,29
1590394575.668878,29
1590394575.670301,29
1590394575.672288,29
1590394575.674238,29
1590394575.675258,29
1590394575.677214,29
1590394575.679127,29
1590394575.680602,29
1590394575.682248,29
