1525364517.228635,100.0
1525364517.229387,100.0
1525364517.230623,100.0
1525364517.231998,100.0
1525364517.233475,100.0
1525364517.234450,100.0
1525364517.235517,100.0
1525364517.236458,100.0
1525364517.237501,100.0
1525364517.238588,100.0
1525364517.239675,100.0
1525364517.240809,100.0
1525364517.242068,100.0
1525364517.243669,100.0
1525364517.244673,100.0
1525364517.246507,100.0
1525364517.247424,100.0
1525364517.248519,100.0
1525364517.249479,100.0
1525364517.250559,100.0
1525364517.251640,100.0
1525364517.252718,100.0
1525364517.253814,100.0
1525364517.254909,100.0
1525364517.256001,100.0
1525364517.257091,100.0
1525364517.258227,100.0
1525364517.259321,100.0
1525364517.260417,100.0
1525364517.261501,100.0
1525364517.262844,100.0
1525364517.264565,100.0
1525364517.265830,100.0
1525364517.266500,100.0
1525364517.267528,100.0
1525364517.268640,100.0
1525364517.269723,100.0
1525364517.270842,100.0
1525364517.271931,100.0
1525364517.273021,100.0
1525364517.274137,80.0
1525364517.275363,80.0
1525364517.276799,96.0
1525364517.277777,112.0
1525364517.278899,115.2
1525364517.280405,105.6
1525364517.281573,93.44
1525364517.282537,88.96
1525364517.283598,94.208
1525364517.284631,103.04
1525364517.285717,107.6736
1525364517.286813,105.2416
1525364517.287914,99.10272
1525364517.289014,94.90944
1525364517.290122,95.627264
1525364517.291216,99.699712
1525364517.292339,103.1979008
1525364517.293425,103.4381312
1525364517.294524,100.87981056
1525364517.295622,98.1293056
1525364517.296722,97.425457152
1525364517.297822,98.922012672
1525364517.298929,100.98164695
1525364517.300031,101.844036813
1525364517.301126,101.058719253
1525364517.302242,99.5834898024
