1525273130.639489,100.0
1525273130.640523,100.0
1525273130.641650,100.0
1525273130.642861,100.0
1525273130.643698,100.0
1525273130.644673,100.0
1525273130.645665,100.0
1525273130.646664,100.0
1525273130.647641,100.0
1525273130.648626,100.0
1525273130.649610,100.0
1525273130.650609,100.0
1525273130.651595,100.0
1525273130.652572,100.0
1525273130.653568,100.0
1525273130.654553,100.0
1525273130.655718,100.0
1525273130.656775,100.0
1525273130.657746,100.0
1525273130.658675,100.0
1525273130.659636,100.0
1525273130.660653,100.0
1525273130.661613,100.0
1525273130.662598,100.0
1525273130.663585,100.0
1525273130.664570,100.0
1525273130.665555,100.0
1525273130.666546,100.0
1525273130.667541,100.0
1525273130.668525,100.0
1525273130.669516,100.0
1525273130.670528,100.0
1525273130.671591,100.0
1525273130.672507,100.0
1525273130.673493,100.0
1525273130.674481,100.0
1525273130.675479,100.0
1525273130.676458,100.0
1525273130.677445,100.0
1525273130.678433,100.0
1525273130.679422,80.0
1525273130.680411,96.0
1525273130.681394,99.2
1525273130.682382,99.84
1525273130.683374,99.968
1525273130.684375,99.9936
1525273130.685361,99.99872
1525273130.686349,99.999744
1525273130.687333,99.9999488
1525273130.688390,99.99998976
1525273130.689450,99.999997952
1525273130.690427,99.9999995904
1525273130.691392,99.9999999184
1525273130.692384,99.9999999832
1525273130.693373,99.9999999968
1525273130.694370,99.9999999992
1525273130.695366,100.0
1525273130.696362,100.0
1525273130.697354,100.0
1525273130.698370,100.0
1525273130.699372,100.0
1525273130.700371,100.0
1525273130.701370,100.0
1525273130.702369,100.0
1525273130.703394,100.0
1525273130.704453,100.0
