1525273306.061519,100.0
1525273306.062513,100.0
1525273306.063500,100.0
1525273306.064777,100.0
1525273306.065653,100.0
1525273306.066541,100.0
1525273306.067544,100.0
1525273306.068467,100.0
1525273306.069444,100.0
1525273306.070410,100.0
1525273306.071363,100.0
1525273306.072323,100.0
1525273306.073286,100.0
1525273306.074249,100.0
1525273306.075215,100.0
1525273306.076177,100.0
1525273306.077144,100.0
1525273306.078163,100.0
1525273306.079339,100.0
1525273306.080257,100.0
1525273306.081186,100.0
1525273306.082158,100.0
1525273306.083116,100.0
1525273306.084077,100.0
1525273306.085039,100.0
1525273306.086001,100.0
1525273306.086967,100.0
1525273306.087938,100.0
1525273306.088967,100.0
1525273306.089894,100.0
1525273306.090871,100.0
1525273306.091812,100.0
1525273306.092774,100.0
1525273306.093736,100.0
1525273306.094755,100.0
1525273306.095763,100.0
1525273306.096658,100.0
1525273306.097614,100.0
1525273306.098566,100.0
1525273306.099610,100.0
1525273306.100514,80.0
1525273306.101480,96.0
1525273306.102436,99.2
1525273306.103428,99.84
1525273306.104367,99.968
1525273306.105329,99.9936
1525273306.106301,99.99872
1525273306.107271,99.999744
1525273306.108235,99.9999488
1525273306.109201,99.99998976
1525273306.110183,99.999997952
1525273306.111198,99.9999995904
1525273306.112286,99.9999999184
1525273306.113176,99.9999999832
1525273306.114118,99.9999999968
1525273306.115100,99.9999999992
1525273306.116091,100.0
1525273306.117063,100.0
1525273306.118040,100.0
1525273306.119027,100.0
1525273306.119990,100.0
1525273306.121013,100.0
1525273306.122119,100.0
1525273306.123061,100.0
1525273306.123984,100.0
1525273306.124957,100.0
