1525364466.579242,100.0
1525364466.580328,100.0
1525364466.585420,100.0
1525364466.586463,100.0
1525364466.587621,100.0
1525364466.589303,100.0
1525364466.590504,100.0
1525364466.591885,100.0
1525364466.592859,100.0
1525364466.594125,100.0
1525364466.595364,100.0
1525364466.596576,100.0
1525364466.598009,100.0
1525364466.599284,100.0
1525364466.600546,100.0
1525364466.601732,100.0
1525364466.603168,100.0
1525364466.604254,100.0
1525364466.605607,100.0
1525364466.606723,100.0
1525364466.607966,100.0
1525364466.609214,100.0
1525364466.610562,100.0
1525364466.612230,100.0
1525364466.613782,100.0
1525364466.615114,100.0
1525364466.625350,100.0
1525364466.626353,100.0
1525364466.627359,100.0
1525364466.628496,100.0
1525364466.629534,100.0
1525364466.630707,100.0
1525364466.631819,100.0
1525364466.633290,100.0
1525364466.634311,100.0
1525364466.635311,100.0
1525364466.636437,100.0
1525364466.637565,100.0
1525364466.638649,100.0
1525364466.639735,100.0
1525364466.640852,80.0
1525364466.641945,80.0
1525364466.643062,96.0
1525364466.644162,112.0
1525364466.645358,115.2
1525364466.646733,105.6
1525364466.647990,93.44
1525364466.649065,88.96
1525364466.650052,94.208
1525364466.651137,103.04
1525364466.652237,107.6736
1525364466.653336,105.2416
1525364466.654443,99.10272
1525364466.655554,94.90944
1525364466.656673,95.627264
1525364466.657772,99.699712
1525364466.658888,103.1979008
1525364466.659985,103.4381312
1525364466.661090,100.87981056
1525364466.662201,98.1293056
1525364466.663306,97.425457152
1525364466.664569,98.922012672
1525364466.665838,100.98164695
1525364466.666940,101.844036813
1525364466.667985,101.058719253
1525364466.669113,99.5834898024
