1525364496.979580,100.0
1525364496.980794,100.0
1525364496.981644,100.0
1525364496.982671,100.0
1525364496.984476,100.0
1525364496.985574,100.0
1525364496.986803,100.0
1525364496.987581,100.0
1525364496.988579,100.0
1525364496.989697,100.0
1525364496.990768,100.0
1525364496.991909,100.0
1525364496.993309,100.0
1525364496.994699,100.0
1525364496.995778,100.0
1525364496.997241,100.0
1525364496.998211,100.0
1525364496.999504,100.0
1525364497.000392,100.0
1525364497.001436,100.0
1525364497.002530,100.0
1525364497.003610,100.0
1525364497.004724,100.0
1525364497.005786,100.0
1525364497.006872,100.0
1525364497.007956,100.0
1525364497.009051,100.0
1525364497.010166,100.0
1525364497.011231,100.0
1525364497.012315,100.0
1525364497.013402,100.0
1525364497.014506,100.0
1525364497.015597,100.0
1525364497.016688,100.0
1525364497.017779,100.0
1525364497.018859,100.0
1525364497.019973,100.0
1525364497.021083,100.0
1525364497.022170,100.0
1525364497.023279,100.0
1525364497.024377,80.0
1525364497.025468,80.0
1525364497.026639,96.0
1525364497.028107,112.0
1525364497.029192,115.2
1525364497.030745,105.6
1525364497.031767,93.44
1525364497.032859,88.96
1525364497.033799,94.208
1525364497.034892,103.04
1525364497.035997,107.6736
1525364497.037107,105.2416
1525364497.038210,99.10272
1525364497.039338,94.90944
1525364497.040457,95.627264
1525364497.041616,99.699712
1525364497.042713,103.1979008
1525364497.043823,103.4381312
1525364497.044982,100.87981056
1525364497.046103,98.1293056
1525364497.047334,97.425457152
1525364497.048353,98.922012672
1525364497.049577,100.98164695
1525364497.050773,101.844036813
1525364497.051933,101.058719253
1525364497.053050,99.5834898024
