1525103058.407973,100.0
1525103058.423312,100.0
1525103058.438494,100.0
1525103058.454318,100.0
1525103058.469410,100.0
1525103058.485154,100.0
1525103058.500454,100.0
1525103058.515725,100.0
1525103058.531378,100.0
1525103058.546669,100.0
1525103058.562054,100.0
1525103058.577261,100.0
1525103058.593065,100.0
1525103058.607938,100.0
1525103058.623200,100.0
1525103058.638366,50.0
1525103058.653802,75.0
1525103058.668909,87.5
1525103058.684307,93.75
1525103058.699770,96.875
1525103058.714838,98.4375
1525103058.730649,99.21875
1525103058.745791,99.609375
1525103058.761270,99.8046875
1525103058.776737,99.90234375
1525103058.791950,99.951171875
1525103058.807292,99.9755859375
1525103058.822436,99.987792969
1525103058.837965,99.993896484
1525103058.853144,99.996948242
1525103058.868688,99.998474121
1525103058.883868,99.999237061
1525103058.899433,99.9996185305
1525103058.914637,99.999809265
1525103058.929875,99.9999046325
1525103058.945292,99.9999523165
1525103058.960415,99.999976158
1525103058.975898,99.999988079
1525103058.991221,99.9999940395
1525103059.006580,99.99999702
1525103059.021833,99.99999851
1525103059.037231,99.999999255
1525103059.052618,99.9999996275
1525103059.068156,99.9999998135
1525103059.083427,99.999999907
1525103059.098710,99.9999999535
1525103059.114503,99.9999999765
1525103059.129720,99.9999999885
1525103059.145555,99.999999994
1525103059.160355,99.999999997
1525103059.175720,99.9999999985
1525103059.191049,99.9999999995
1525103059.206496,99.9999999995
1525103059.221822,100.0
1525103059.237159,100.0
1525103059.252511,100.0
1525103059.267863,100.0
1525103059.283148,100.0
1525103059.298594,100.0
1525103059.313902,100.0
1525103059.329421,100.0
1525103059.344418,100.0
1525103059.359802,100.0
1525103059.375404,100.0
1525103059.390614,100.0
1525103059.405945,100.0
